"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold","GeneSymbol"
"208942_s_at",-1.06791293747522,11.519826667999,-21.8946107650699,1.8231811473832e-45,6.64549528221176e-42,92.8335685984528,"TRUE","SEC62"
"209890_at",-3.5572256360659,9.44798757647591,-21.7679066580321,3.30391580928301e-45,1.12900998045343e-41,92.2487791019539,"TRUE","TSPAN5"
"213968_at",-3.4143997163327,5.93354387855087,-21.7159814857894,4.21785704993952e-45,1.35653726003202e-41,92.0085299859061,"TRUE",NA
"242957_at",-2.81437682653362,5.43736965826908,-21.4866873727521,1.2450498231357e-44,3.78183883777468e-41,90.9434859180998,"TRUE","VWCE"
"202947_s_at",-2.97322365978152,10.0847445336877,-21.2878548547405,3.19984137776264e-44,8.99224514821072e-41,90.0144552604166,"TRUE","GYPC"
"1554423_a_at",-2.47705980889054,10.2171627910377,-21.2820593767012,3.2893443614854e-44,8.99224514821072e-41,89.9872998371614,"TRUE","FBXO7"
"236260_at",-2.5482124389912,4.29810338082508,-21.1831476950089,5.27070304572469e-44,1.33708510607787e-40,89.5231682651388,"TRUE","USP7-AS1"
"228251_at",-2.24268726191457,7.98080128006665,-21.1788424707877,5.38013211407647e-44,1.33708510607787e-40,89.5029377928748,"TRUE","CHAF1A"
"1558409_at",-2.69627567650439,4.03323541126009,-21.1586949252429,5.92339361272646e-44,1.40809367728617e-40,89.4082315847468,"TRUE",NA
"214530_x_at",-2.1733198176334,5.89155636207783,-21.1395687084893,6.49009159332263e-44,1.47852399110381e-40,89.3182777051196,"TRUE","EPB41"
"200844_s_at",-1.32315836329311,11.2647211832152,-21.0881289129669,8.29982743873855e-44,1.81517226085212e-40,89.0761127532792,"TRUE","PRDX6"
"224216_at",-1.43173089849262,8.36077972916897,-20.9145887018644,1.90765034013835e-43,4.01156855181017e-40,88.2566036817848,"TRUE",NA
"215684_s_at",-1.94504474930939,9.10927827628967,-20.6940107020575,5.52410471601884e-43,1.11863120499382e-39,87.2093303894009,"TRUE","ASCC2"
"219814_at",-3.27039371894126,8.32119172478524,-20.6809710215471,5.88359278833914e-43,1.14887655608015e-39,87.1472219893516,"TRUE","MBNL3"
"242863_at",-1.61761188662479,3.11110094318739,-20.4792707799724,1.56443097271075e-42,2.93050769394282e-39,86.1837009265541,"TRUE",NA
"242661_x_at",-2.35156996486013,5.75578178095896,-20.4736255858879,1.60796032589455e-42,2.93050769394282e-39,86.1566576993931,"TRUE","FLACC1"
"204132_s_at",-2.01181199346387,9.96489736052358,-20.3592502877799,2.80631438384173e-42,4.94952383666279e-39,85.6078504170764,"TRUE",NA
"1558385_at",-1.91967026417031,6.76933169064545,-20.3053448781235,3.65068707557336e-42,6.23754112053043e-39,85.3486049980268,"TRUE",NA
"217882_at",-1.30004704212214,11.4418047728036,-20.2842502214876,4.04690050053957e-42,6.70497832930306e-39,85.2470520885744,"TRUE","EMC3"
"220072_at",-1.22504244181297,7.14362769317889,-20.2469160796325,4.85712111738944e-42,7.71718407116739e-39,85.0671776137466,"TRUE","CSPP1"
"208627_s_at",-1.36046162224674,11.5753078995024,-20.2434513261163,4.94012697742769e-42,7.71718407116739e-39,85.0504753476045,"TRUE","YBX1"
"1566509_s_at",-2.00564920375439,9.51875899720686,-20.1116659073367,9.42195150331894e-42,1.43095888456656e-38,84.4140253631207,"TRUE","FBXO9"
"201178_at",-2.15524566537012,10.9186039787808,-20.0427310747242,1.32188823049285e-41,1.95335781087017e-38,84.0802060404367,"TRUE","FBXO7"
"1563460_at",-1.09168368205278,2.88192814737719,-20.0159292794904,1.50813278058141e-41,2.16992525732338e-38,83.9502499907768,"TRUE",NA
"242885_at",-1.62584634319306,4.51695988220348,-19.7786717585887,4.863051755359e-41,6.81762448010906e-38,82.7957510358409,"TRUE",NA
"204131_s_at",-1.33266753632412,12.1478307890314,-19.7478181455394,5.66576963109111e-41,7.74439886449767e-38,82.6450768526522,"TRUE","FOXO3"
"40850_at",-1.5151342537872,11.1605414576378,-19.704503491581,7.02254323909838e-41,9.36481833165132e-38,82.4333392192065,"TRUE","FKBP8"
"221479_s_at",-1.41065760532128,11.5296745718872,-19.5781251964779,1.31557389190821e-40,1.71259529857336e-37,81.8141565822484,"TRUE","BNIP3L"
"224690_at",-2.90553538807642,9.92334519232874,-19.5306017611551,1.66670620443621e-40,2.11923631924534e-37,81.5807789831379,"TRUE","FAM210B"
"203609_s_at",-1.56236775747257,5.49449937050965,-19.3839215559062,3.46544393771507e-40,4.2105143843238e-37,80.858604340067,"TRUE","ALDH5A1"
"224050_s_at",-1.92812825710928,3.39439073700243,-19.26945171549,6.14710656154973e-40,7.30637067940721e-37,80.2930660922202,"TRUE","PFKFB2"
"209807_s_at",-2.37090533373881,7.67514071265679,-19.2328082429073,7.38759717888405e-40,8.59397607990394e-37,80.1116679480175,"TRUE","NFIX"
"205166_at",-1.6191946960419,4.23663043774506,-19.0853015380272,1.55099820410116e-39,1.76668389185898e-36,79.3796874582966,"TRUE","CAPN5"
"205012_s_at",-1.70841192182325,9.218985019664,-19.0705660033814,1.67053155866017e-39,1.86400638713765e-36,79.3064087961438,"TRUE","HAGH"
"1558410_s_at",-2.09989062456638,5.3665726678783,-19.0458748778063,1.89194714904224e-39,2.06884420747769e-36,79.1835583801666,"TRUE",NA
"202131_s_at",-2.09910416098216,8.41388565311161,-18.8480221358257,5.14351371365883e-39,5.40810792873647e-36,78.1962797860298,"TRUE","RIOK3"
"229553_at",-1.48471933200796,8.35575958318368,-18.8229619732049,5.84020636700144e-39,6.02477892671328e-36,78.0708672895299,"TRUE","PGM2L1"
"229122_x_at",-1.51007432839573,7.28515491472216,-18.7844096505901,7.10175599449155e-39,7.19052794442269e-36,77.8777746058643,"TRUE","NPRL3"
"1555608_at",-2.03479927138854,6.35203446132626,-18.7180265397457,9.94970292044201e-39,9.89090922136667e-36,77.5448368610372,"TRUE","CAPRIN2"
"1558048_x_at",8.36994770978534,9.65224296908751,18.7009221806685,1.08538104790085e-38,1.05970015703533e-35,77.4589590517341,"TRUE",NA
"221237_s_at",-1.74614888601659,5.96963867377855,-18.6887959497905,1.15443818879169e-38,1.10734926266992e-35,77.3980525153701,"TRUE","OSBP2"
"215886_x_at",-1.47744125101429,6.00549890372453,-18.6086275998816,1.7365027895875e-38,1.63695327621891e-35,76.9949106434633,"TRUE","USP12"
"220306_at",-2.82569590792578,9.09963978352943,-18.332473680009,7.13047875978615e-38,6.49764876985513e-35,75.5998529064496,"TRUE","TENT5C"
"211573_x_at",-1.60846888691949,3.60518899002371,-18.1697058752528,1.64676920566108e-37,1.47601813638557e-34,74.7729853505072,"TRUE","TGM2"
"1558076_at",-1.37484923991826,4.55566858339867,-18.1661325649671,1.67737146514303e-37,1.47919814284992e-34,74.7547945626096,"TRUE","SLF1"
"233204_at",-1.14991521068112,9.10900286166045,-18.1365977469223,1.95321521384495e-37,1.69511177487258e-34,74.6043777519118,"TRUE",NA
"1556658_a_at",-1.79564411219794,7.39039470207841,-18.1192378823475,2.13617302227581e-37,1.82492593738953e-34,74.5159140785699,"TRUE",NA
"203289_s_at",-2.86196017452635,7.19522806313467,-18.1060576027797,2.28650066774266e-37,1.92329883090508e-34,74.4487232212347,"TRUE","NPRL3"
"221246_x_at",-2.035423989514,6.67568487816237,-18.0119631731958,3.71787823044488e-37,3.07992412499354e-34,73.9683987508174,"TRUE","TNS1"
"220973_s_at",-1.06162883024085,7.26966015008578,-17.9932143681052,4.09656539750146e-37,3.34298079266257e-34,73.8725561659697,"TRUE","SHARPIN"
"214273_x_at",-2.53460569324593,7.70919333903048,-17.9690539183569,4.64228163984643e-37,3.73259924497947e-34,73.748983344759,"TRUE","NPRL3"
"228697_at",1.41348071932488,8.73090207357819,17.9460759056207,5.22894717609711e-37,4.14337227323347e-34,73.6313890879562,"TRUE","HINT3"
"201052_s_at",-1.09836132296994,9.42207915914112,-17.917145591722,6.07471095188186e-37,4.74478316134486e-34,73.4832369244289,"TRUE","PSMF1"
"232349_x_at",-1.20723469788838,8.30240127424839,-17.8947020745455,6.82446650637554e-37,5.25531980614201e-34,73.36823007339,"TRUE","DCAF6"
"224693_at",-3.37642438204927,7.83580199354098,-17.7620161510795,1.3596690589522e-36,1.0183548739481e-33,72.6869990919107,"TRUE","FAM210B"
"211003_x_at",-1.55395809156571,3.81251115912692,-17.6880415209367,1.99868628570253e-36,1.4701688710904e-33,72.3062297130189,"TRUE","TGM2"
"213328_at",-1.21458068261456,7.84529570730902,-17.686320912276,2.01669255293608e-36,1.4701688710904e-33,72.2973649692762,"TRUE","NEK1"
"1556657_at",-1.80013328203372,7.54585662394972,-17.6614131414552,2.29637558077007e-36,1.65203072208689e-33,72.168995683527,"TRUE",NA
"205570_at",-1.92518469372227,8.65988150275261,-17.6230226420068,2.80570881613408e-36,1.99223544833936e-33,71.9709854757588,"TRUE","PIP4K2A"
"225800_at",-2.50489296144457,8.58261571169951,-17.6187041143869,2.86968401765981e-36,2.01153812391731e-33,71.9486997410786,"TRUE","JAZF1"
"208255_s_at",-1.6500210584922,9.68195106546058,-17.4858368407914,5.74874771353386e-36,3.97864280047422e-33,71.2618882510638,"TRUE","FKBP8"
"223649_s_at",-3.45934014570013,8.97594284058031,-17.4676043958177,6.32487898600713e-36,4.32265948199925e-33,71.167468317123,"TRUE","SLC25A39"
"215663_at",-1.76017586663219,4.16833649422553,-17.4336352778909,7.55752192389509e-36,5.10132729862919e-33,70.9914417545561,"TRUE","MBNL1"
"202500_at",-1.01515465180833,8.42350680367301,-17.3705687453182,1.05221962217688e-35,7.01586681006355e-33,70.6642493891952,"TRUE","DNAJB2"
"210655_s_at",-2.27194121957451,8.01773603629473,-17.3681919796811,1.06543536689764e-35,7.0183950223046e-33,70.6519088560064,"TRUE",NA
"209845_at",-1.58314774250983,10.4604613227114,-17.3037880782981,1.49460906502737e-35,9.72830364647282e-33,70.3172446763941,"TRUE","MKRN1"
"217881_s_at",-1.36076165919774,6.70395308911538,-17.2541809665696,1.94045830521117e-35,1.24817126867554e-32,70.0591161128935,"TRUE","CDC27"
"207766_at",-1.93261770111639,7.82819820306528,-17.1490617871969,3.37739828498944e-35,2.14720059571857e-32,69.5111195096826,"TRUE","CDKL1"
"231011_at",-1.44120297242207,6.37164460588492,-17.126103944279,3.81261764128365e-35,2.39603298318602e-32,69.3912553139812,"TRUE","LARP1B"
"208335_s_at",-1.67561137858666,3.95128428569416,-17.0015324411963,7.36783539825526e-35,4.57768636817734e-32,68.7397229175893,"TRUE","ACKR1"
"218644_at",-3.67763832875401,5.08225876446122,-16.9888138610553,7.88129675964432e-35,4.84168427341071e-32,68.6730945463842,"TRUE","PLEK2"
"239811_at",-1.57544493464738,8.11354736120835,-16.9720526897109,8.61326662592699e-35,5.23255947525065e-32,68.5852579678334,"TRUE",NA
"212430_at",-1.81258939963301,9.91333650305191,-16.9407839110232,1.01662695172766e-34,6.10814050392413e-32,68.4213021731847,"TRUE","RBM38"
"1556282_at",-1.40602692818971,2.97931719647793,-16.8922114307955,1.31551723289349e-34,7.81803312048389e-32,68.1663773623209,"TRUE","FGFR1OP2"
"218943_s_at",2.13394986785134,10.4483625501971,16.8737951545466,1.45067041506192e-34,8.52853816596889e-32,68.0696468703007,"TRUE","RIGI"
"222730_s_at",-1.51125855241466,9.22267135591485,-16.8531938695652,1.6184561962128e-34,9.41373324765265e-32,67.9613905289076,"TRUE","ZDHHC2"
"201161_s_at",-2.39956978255757,9.77467209664628,-16.8219047954567,1.91132499313306e-34,1.10001783157421e-31,67.7968723533044,"TRUE","YBX3"
"223094_s_at",-2.29694982505391,6.57216380159865,-16.7947600210809,2.20821662344755e-34,1.25764837382286e-31,67.6540480909086,"TRUE","ANKH"
"233315_at",-1.11838134036416,6.9119706610005,-16.7493009625974,2.81281941063755e-34,1.58547320903719e-31,67.4146607248442,"TRUE",NA
"223670_s_at",-3.68738175537024,8.07219062721591,-16.6993335101023,3.67103189766698e-34,2.04809866331574e-31,67.1512422640096,"TRUE","HEMGN"
"241202_at",-2.33124263346599,6.66186460643927,-16.6650083857947,4.40865091538983e-34,2.43477766463575e-31,66.9701115742779,"TRUE",NA
"202201_at",-1.83338382746399,10.0714421780216,-16.5902361908534,6.57252039148314e-34,3.59352552404341e-31,66.5750520639422,"TRUE","BLVRB"
"224889_at",-1.19834063919648,11.9771787386668,-16.583831245112,6.80143939072663e-34,3.68186830384137e-31,66.5411801213396,"TRUE","FOXO3"
"202446_s_at",1.99698092511528,11.1789104495411,16.5773594208778,7.0408826468247e-34,3.77412018348177e-31,66.5069494810587,"TRUE","PLSCR1"
"223121_s_at",-2.37708364263359,5.19267388976582,-16.5640122091011,7.56176878076421e-34,4.01397774842993e-31,66.436337764742,"TRUE","SFRP2"
"227082_at",-1.03354208091476,8.2336340731459,-16.5027653054053,1.04947886639496e-33,5.51733240578314e-31,66.112044426456,"TRUE","ZBTB20"
"230332_at",-1.78043908794452,6.53098318772072,-16.4949349770815,1.09442682904168e-33,5.69883684550992e-31,66.0705515574262,"TRUE","ZCCHC7"
"233621_s_at",-2.72996242082428,7.55795046771447,-16.4328903400045,1.52619499143807e-33,7.84207385554457e-31,65.7415181333978,"TRUE","ARHGEF12"
"217878_s_at",-1.11555590746477,9.23668703086358,-16.4318531786911,1.53470855517745e-33,7.84207385554457e-31,65.7360139821405,"TRUE","CDC27"
"223266_at",-2.64584030638851,10.014447900844,-16.4116962878794,1.70997099677327e-33,8.57730864665859e-31,65.6290171480128,"TRUE","STRADB"
"217748_at",-1.2592793249392,10.9226050448411,-16.357108471471,2.2923130124948e-33,1.13938376325594e-30,65.33901133425,"TRUE","ADIPOR1"
"218863_s_at",-3.02126470957062,4.94928717126817,-16.2809660249015,3.45198913508986e-33,1.68515630322356e-30,64.9339033636354,"TRUE","TNS1"
"210579_s_at",-1.6203532453275,4.05859042745363,-16.1850951724665,5.78554148673269e-33,2.7993316883815e-30,64.4228603118013,"TRUE","TRIM10"
"236427_at",-1.8706252643518,5.32021418280431,-16.165822227418,6.41926428861151e-33,3.0787129384196e-30,64.3199949820818,"TRUE",NA
"235555_at",-1.42836130785045,5.50723200157894,-16.1466425885935,7.1191191597468e-33,3.38467687007962e-30,64.217584533904,"TRUE",NA
"215474_at",-1.00828812282263,4.40948351077753,-16.0980835057525,9.25314848499014e-33,4.34748373410822e-30,63.9581094850477,"TRUE",NA
"232943_at",-1.41277439198123,3.36649717395836,-16.0970837446447,9.30325737340031e-33,4.34748373410822e-30,63.9527643849204,"TRUE",NA
"237037_at",-1.30535326319304,2.56652615832452,-16.0648658736505,1.10725246276332e-32,5.1304261357275e-30,63.7804533089982,"TRUE",NA
"37408_at",-1.75696256844464,5.79700209955191,-16.0594775968512,1.13998020861142e-32,5.23768217696046e-30,63.7516233876572,"TRUE","MRC2"
"217671_at",-1.56779032329757,5.61370695721411,-16.0488882951437,1.20715533231094e-32,5.47891104299629e-30,63.694955627229,"TRUE",NA
"238929_at",-1.64903620302645,8.99032780298054,-16.0480674806533,1.21252535199369e-32,5.47891104299629e-30,63.6905625646666,"TRUE","SRSF8"
"1565804_at",-1.53348814436247,9.0000077959616,-16.0422819126731,1.25106273590427e-32,5.6067094332431e-30,63.6595955444513,"TRUE",NA
"204505_s_at",-2.71244353084993,8.6611315695881,-16.0215533036976,1.39951253567025e-32,6.2210038933147e-30,63.5486146939096,"TRUE","DMTN"
"1553589_a_at",-3.21291600195998,8.89603110500986,-16.0073027316773,1.51170791269662e-32,6.66553468763609e-30,63.4722884028377,"TRUE","PDZK1IP1"
"231548_at",-1.19440852284792,11.4914494981597,-15.9741356639681,1.8090653874256e-32,7.78824016200745e-30,63.2945543290051,"TRUE","FOXO3"
"211993_at",-1.3078574400765,9.55300152821042,-15.953715883003,2.02066564567868e-32,8.63124173261579e-30,63.1850667919239,"TRUE","WNK1"
"224051_at",-2.98461134174614,4.84785896382289,-15.9335175349422,2.25441427342565e-32,9.55504654260059e-30,63.0767194028082,"TRUE","PFKFB2"
"1561733_at",-1.02779702872241,4.75204775629586,-15.8845252825899,2.94052904797829e-32,1.23671865921702e-29,62.8137223320257,"TRUE",NA
"202364_at",-1.64944281051759,10.9047478931182,-15.8691523463869,3.19637316095239e-32,1.33405879828299e-29,62.731141757712,"TRUE","MXI1"
"231307_at",-2.92500322079669,5.16451889535117,-15.8475562020343,3.59398373830929e-32,1.47745158565459e-29,62.6150857366837,"TRUE",NA
"201912_s_at",-2.19314351475666,9.61302020735188,-15.8337557250399,3.87370198343624e-32,1.58055713391325e-29,62.5408952239241,"TRUE","GSPT1"
"243458_at",-1.41986237676673,8.13052760013793,-15.8278662360347,3.99963243637074e-32,1.60794046660713e-29,62.5092271010479,"TRUE",NA
"240846_at",-1.11257296670585,5.49460021473767,-15.8192965840128,4.19024786528424e-32,1.67227592725851e-29,62.4631405476207,"TRUE","PCBD2"
"241681_at",-1.34242771486118,10.9307194666391,-15.8155318208002,4.27684577499749e-32,1.69446770107238e-29,62.4428914693608,"TRUE",NA
"219630_at",-3.358219009111,8.96763023352824,-15.7924217359502,4.84922612505734e-32,1.89694132747812e-29,62.3185568169985,"TRUE","PDZK1IP1"
"222007_s_at",-1.86810014556083,7.94372210948116,-15.7921164755999,4.85728003378029e-32,1.89694132747812e-29,62.3169140796353,"TRUE","FKBP8"
"238893_at",1.33714999288783,7.38216424872327,15.7766032748348,5.28475696712046e-32,2.04924884522916e-29,62.2334169792695,"TRUE","ATP2B1-AS1"
"210567_s_at",1.69194362326892,6.84181303896605,15.7570465529609,5.87789047976976e-32,2.263194802686e-29,62.1281175576907,"TRUE","SKP2"
"1552713_a_at",-4.24452657630311,5.70380919717062,-15.7505616954907,6.08897139960982e-32,2.32807350541026e-29,62.0931915507679,"TRUE","SLC4A1"
"202430_s_at",2.02510774475237,10.2716881264787,15.7315790725439,6.7516159315575e-32,2.55417065381772e-29,61.9909280904283,"TRUE","PLSCR1"
"234148_at",-1.73091594740567,6.33571838578504,-15.7309777771092,6.77374933339862e-32,2.55417065381772e-29,61.9876881196592,"TRUE",NA
"232179_at",-1.35685433720323,3.58700208516581,-15.7164138700433,7.33266383164814e-32,2.74598215750248e-29,61.9092007354908,"TRUE",NA
"233323_at",-1.25252432919211,5.78981349941235,-15.6917904694918,8.38495228589092e-32,3.11868888592576e-29,61.7764467981573,"TRUE",NA
"204467_s_at",-3.3888472625859,8.98906786518331,-15.6838520144861,8.75553426361651e-32,3.23451916123806e-29,61.733633122681,"TRUE","SNCA"
"215438_x_at",-1.61497527356068,11.0803145621571,-15.6742926562831,9.22366843939412e-32,3.38459108673741e-29,61.6820682201096,"TRUE","GSPT1"
"215037_s_at",-2.63408927522081,5.43464244352233,-15.6609383091031,9.92001585037288e-32,3.61584577746092e-29,61.6100153350208,"TRUE","BCL2L1"
"233554_at",-1.34382076463678,7.08766793424315,-15.6508745287434,1.04794415802848e-31,3.79446005564285e-29,61.5557034044813,"TRUE",NA
"207040_s_at",-1.11162943903763,10.5009483568626,-15.6433505528018,1.09182775119058e-31,3.92431822521877e-29,61.5150908289829,"TRUE","ST13"
"202124_s_at",-1.44723495988489,8.85171907003646,-15.6422894790757,1.09816312475258e-31,3.92431822521877e-29,61.5093629049716,"TRUE","TRAK2"
"243579_at",-1.12776533477814,7.60676524004758,-15.6401871826323,1.11082452759207e-31,3.94378773026599e-29,61.4980138462639,"TRUE","MSI2"
"243512_x_at",-1.46119118949394,4.91929583337176,-15.6273580044005,1.19132905167302e-31,4.20231715485305e-29,61.4287459961312,"TRUE",NA
"216213_at",-1.56870969624631,5.14824539041053,-15.6193318279561,1.24464622323561e-31,4.34320920876732e-29,61.3854013920799,"TRUE","NEK1"
"1558773_s_at",-1.35875260479153,4.58290871428744,-15.6189622193789,1.24715838276446e-31,4.34320920876732e-29,61.3834051832488,"TRUE","RANBP10"
"232835_at",-1.54954454376087,8.02157848277627,-15.6101750508902,1.30840520175789e-31,4.52766167127296e-29,61.3359423281383,"TRUE",NA
"232882_at",-1.84485580513703,5.64946351535434,-15.5993359899121,1.38812884179115e-31,4.77332983804599e-29,61.2773845872157,"TRUE",NA
"226533_at",1.52644228947837,7.37726895813623,15.5933266498958,1.43441137137708e-31,4.90165260812761e-29,61.244913660738,"TRUE","HINT3"
"237510_at",1.7994658198248,5.81644173643807,15.5665003743049,1.66066044096156e-31,5.63954096953871e-29,61.0999114327485,"TRUE","MYNN"
"236621_at",-1.86932546632268,4.46521644535142,-15.5083813076122,2.28140123067106e-31,7.69972915351482e-29,60.7854914066163,"TRUE","RPS27"
"215750_at",-1.41855008901481,4.41096007671465,-15.5056467660392,2.31576690657792e-31,7.76776414829126e-29,60.7706885569248,"TRUE",NA
"225276_at",-1.45637931041258,9.21713079649987,-15.4978013718636,2.41727289552972e-31,8.05880460750534e-29,60.728214646855,"TRUE","GSPT1"
"209391_at",-1.30759986413137,6.98048720108036,-15.4614698080822,2.94877413017481e-31,9.77116518589745e-29,60.5314323281491,"TRUE","DPM2"
"244726_at",-1.81161998874828,7.32069768526205,-15.4192613450537,3.71532458073253e-31,1.21637946976977e-28,60.3026376005747,"TRUE",NA
"244447_at",1.59064638604754,8.69905802977865,15.3725865956351,4.79807774257502e-31,1.5615172653291e-28,60.0494070069738,"TRUE",NA
"234541_s_at",-2.02553187122593,5.11513226025521,-15.3428325026364,5.64839040235328e-31,1.82737127366074e-28,59.8878549517561,"TRUE","ARHGEF12"
"213843_x_at",-3.28742703409114,5.5152973026484,-15.3322305563855,5.98662964053826e-31,1.92540573880252e-28,59.8302677781171,"TRUE","SLC6A8"
"228634_s_at",-2.73141706905635,7.45343144691313,-15.295889913283,7.30799315733925e-31,2.33663465425452e-28,59.6327824068747,"TRUE","YBX3"
"1557751_at",-1.48692059227316,6.81153281515511,-15.2825562657053,7.8630898697206e-31,2.49950255015683e-28,59.5602879838231,"TRUE",NA
"229713_at",-1.24647747197199,10.1357898132391,-15.2667291892144,8.57718259841995e-31,2.71073675473185e-28,59.4742121644885,"TRUE","PIP4K2A"
"1559362_at",-1.50432326776766,5.17718505022269,-15.2619563046201,8.80504104640601e-31,2.7667564322543e-28,59.4482494890909,"TRUE",NA
"232896_at",-1.07677807769951,3.46844561830917,-15.2342290035385,1.02541874235324e-30,3.20370112789506e-28,59.2973753845007,"TRUE","ERBIN"
"200730_s_at",1.49669603496643,8.562973865992,15.2270102185789,1.06692591602357e-30,3.31444173060163e-28,59.2580819539922,"TRUE","PTP4A1"
"238544_at",-1.87969056798925,7.35933095835843,-15.1870116038503,1.32942415107578e-30,4.08349805955438e-28,59.0402603022983,"TRUE",NA
"227757_at",-1.88845595037008,5.84758590702123,-15.184925380863,1.34477029395529e-30,4.10755954312879e-28,59.0288946370316,"TRUE","CUL4A"
"237881_at",-1.37016470579556,5.8195683614988,-15.1736804121971,1.43060163087207e-30,4.34545245377393e-28,58.9676245299956,"TRUE",NA
"218864_at",-3.30941832262199,5.29903366549253,-15.1668879050582,1.48508950740136e-30,4.48603695122484e-28,58.9306079296778,"TRUE","TNS1"
"235847_at",-1.531843723852,8.71680396195257,-15.1531260372158,1.60195200192479e-30,4.81245745633176e-28,58.8555960028347,"TRUE",NA
"212312_at",-2.40543647585509,6.9877282935884,-15.1421886354353,1.70137769629117e-30,5.08321451064043e-28,58.7959651667914,"TRUE","BCL2L1"
"209047_at",-2.09046903711382,3.67538392374373,-15.1176866082032,1.94717217523265e-30,5.78595862395899e-28,58.6623341366834,"TRUE","AQP1"
"238918_at",-1.38034537637841,5.3723180659879,-15.1144884615463,1.98178083014009e-30,5.85696577772483e-28,58.6448871847906,"TRUE",NA
"202074_s_at",-1.67192433988645,10.3592881690489,-15.1064345487734,2.07169532632391e-30,6.08978182616989e-28,58.6009456620482,"TRUE","OPTN"
"1564640_at",-1.12471316071401,3.25115317094954,-15.0160508540677,3.41021128572644e-30,9.91772883229219e-28,58.1073545801432,"TRUE","MGA"
"220582_at",-1.30178992260733,5.41239647880527,-15.0034660093585,3.65551705251934e-30,1.05748886162166e-27,58.0385606099041,"TRUE",NA
"1561699_a_at",-1.85193969757426,4.37393070871817,-14.9629804552295,4.57135877708173e-30,1.31546863756286e-27,57.8171389056889,"TRUE","ATP11A-AS1"
"1559612_at",-1.48128440066672,3.10416802292041,-14.9520407264308,4.85617584987468e-30,1.39011211828219e-27,57.7572788991171,"TRUE",NA
"1558569_at",-1.42838124725183,8.35403641673759,-14.9385321420275,5.23256359147679e-30,1.49005424147913e-27,57.6833456850089,"TRUE",NA
"236665_at",-1.13112075820036,6.95627723943012,-14.9269816383708,5.57752629697789e-30,1.58005829164387e-27,57.6201143288943,"TRUE","CCDC18"
"234033_at",-1.69727622871404,6.15688268175548,-14.9010736398458,6.4365806513509e-30,1.80471819032108e-27,57.4782356189364,"TRUE",NA
"1556336_at",-1.03141136573505,2.41579396339549,-14.8999695211191,6.47600558930437e-30,1.80650819181233e-27,57.4721876665215,"TRUE","RBMX"
"225319_s_at",-1.11458742720153,10.6090383695216,-14.8772263991652,7.34422606093377e-30,2.03807435139386e-27,57.3475817005431,"TRUE","VCF1"
"203662_s_at",-2.05421039942147,7.61779597696383,-14.8763315032862,7.38068077871029e-30,2.03807435139386e-27,57.3426776329291,"TRUE","TMOD1"
"212341_at",-1.13087849726777,8.16103005119745,-14.8725534332123,7.53659711534935e-30,2.0706705893554e-27,57.3219727519271,"TRUE","YIPF6"
"205757_at",-1.23986550911191,6.87156544621508,-14.8645688101326,7.87707084931674e-30,2.15339424343196e-27,57.2782100214219,"TRUE","ENTPD5"
"205837_s_at",-3.52392270699665,5.56818814201545,-14.8309285108901,9.48948722480821e-30,2.58128215928552e-27,57.0937608685768,"TRUE","GYPA"
"1553869_at",-1.82570138044619,2.81398262099564,-14.7777660682179,1.27395778282228e-29,3.4482000879113e-27,56.8020398313457,"TRUE","SESN3"
"244456_at",-1.3246602331583,5.81568653527945,-14.7632441643755,1.3807552286848e-29,3.71885675509071e-27,56.7223038067557,"TRUE",NA
"213608_s_at",-1.3681693133257,8.46882247895364,-14.7571754741059,1.42800524969004e-29,3.82726406994132e-27,56.6889759613076,"TRUE","SRRD"
"232264_at",-1.53181082599643,8.62181536536965,-14.7488611675524,1.4953842035369e-29,3.98829908918928e-27,56.6433097529687,"TRUE",NA
"213164_at",-1.07573857940713,9.71434527948389,-14.7296603240698,1.66343014394855e-29,4.41495354953334e-27,56.5378231283181,"TRUE","SLC5A3"
"214464_at",-1.88843504755217,5.82216398248069,-14.7003144415902,1.95760152055243e-29,5.14576265077903e-27,56.3765305205222,"TRUE","CDC42BPA"
"215812_s_at",-2.71271545826512,5.93202616200926,-14.6846376433356,2.1355916475538e-29,5.58676905885186e-27,56.2903318899015,"TRUE",NA
"217274_x_at",-2.99400986236911,8.31212261220885,-14.6770293636972,2.22773806190444e-29,5.80007516831548e-27,56.2484891564447,"TRUE","MYL4"
"228770_at",-2.85201876026201,7.52335492174111,-14.6672079610066,2.35261117271325e-29,6.09616188948328e-27,56.1944666451536,"TRUE","GPR146"
"227299_at",-1.04169234435424,10.1558280884213,-14.6508598841133,2.57623438074549e-29,6.61293966043472e-27,56.1045232424183,"TRUE","CCNI"
"212055_at",-2.30049485059309,7.80557491661112,-14.6340458425989,2.82850052165894e-29,7.22655448699544e-27,56.0119889094203,"TRUE","TPGS2"
"201039_s_at",-1.40215368305387,7.84191521078275,-14.6275871047747,2.93186386523809e-29,7.45579799218106e-27,55.9764365731647,"TRUE","RAD23A"
"239946_at",-1.45746254271912,9.10230314788379,-14.5931497933423,3.55045668841578e-29,8.98709349255245e-27,55.7868066792898,"TRUE",NA
"206077_at",-1.81365376162518,4.37161512646685,-14.5300424022137,5.04392759606408e-29,1.25925452655162e-26,55.4390063588678,"TRUE","KEL"
